transaction_id,customer_id,channel,product,amount,currency,timestamp,status,fraud_flag,date,month
305,1817,Online,Debit,8.54,CAD,2026-03-21,Success,0,2026-03-21,2026-03
306,570,Online,e-Transfer,68.71,CAD,2026-03-11,Success,0,2026-03-11,2026-03
307,5443,Online,Debit,16.15,CAD,2026-01-13,Success,0,2026-01-13,2026-01
308,1896,Mobile,Debit,53.08,CAD,2026-01-09,Success,0,2026-01-09,2026-01
309,19118,Online,e-Transfer,17.55,CAD,2026-03-16,Success,0,2026-03-16,2026-03
310,3864,Online,Debit,18.95,CAD,2026-01-25,Success,0,2026-01-25,2026-01
311,12914,Online,e-Transfer,37.09,CAD,2026-02-14,Success,0,2026-02-14,2026-02
312,7456,Online,Debit,13.57,CAD,2026-02-26,Success,0,2026-02-26,2026-02
313,4015,Mobile,e-Transfer,16.97,CAD,2026-03-18,Success,0,2026-03-18,2026-03
314,11094,POS,Debit,17.71,CAD,2026-01-20,Success,0,2026-01-20,2026-01
315,18071,POS,e-Transfer,39.7,CAD,2026-03-05,Success,0,2026-03-05,2026-03
316,3010,Online,Debit,31.72,CAD,2026-02-25,Success,0,2026-02-25,2026-02
317,16539,POS,e-Transfer,29.0,CAD,2026-02-25,Success,0,2026-02-25,2026-02
318,10730,Mobile,Debit,7.45,CAD,2026-01-14,Success,0,2026-01-14,2026-01
319,1410,Mobile,Debit,21.56,CAD,2026-02-06,Success,0,2026-02-06,2026-02
320,12250,POS,e-Transfer,16.07,CAD,2026-03-13,Success,0,2026-03-13,2026-03
321,785,POS,e-Transfer,51.19,CAD,2026-02-06,Success,0,2026-02-06,2026-02
322,8097,Online,e-Transfer,8.01,CAD,2026-02-28,Success,0,2026-02-28,2026-02
323,7561,POS,e-Transfer,18.25,CAD,2026-03-18,Success,0,2026-03-18,2026-03
324,12534,Mobile,Debit,28.36,CAD,2026-03-19,Success,0,2026-03-19,2026-03
325,7344,POS,Debit,18.8,CAD,2026-02-27,Success,0,2026-02-27,2026-02
326,7207,Mobile,Debit,70.64,CAD,2026-03-05,Success,0,2026-03-05,2026-03
327,5802,Online,e-Transfer,30.8,CAD,2026-01-08,Success,0,2026-01-08,2026-01
328,19191,Online,Debit,3.75,CAD,2026-03-09,Success,0,2026-03-09,2026-03
329,16922,POS,Debit,17.1,CAD,2026-03-04,Success,0,2026-03-04,2026-03
330,5987,Mobile,e-Transfer,27.65,CAD,2026-02-08,Success,0,2026-02-08,2026-02
331,18226,POS,Debit,32.27,CAD,2026-01-05,Success,0,2026-01-05,2026-01
332,10648,POS,e-Transfer,10.01,CAD,2026-03-10,Success,0,2026-03-10,2026-03
333,8717,POS,Debit,18.72,CAD,2026-03-22,Success,0,2026-03-22,2026-03
334,19335,Online,Debit,13.25,CAD,2026-02-13,Success,0,2026-02-13,2026-02
335,12324,POS,e-Transfer,6.92,CAD,2026-01-03,Success,0,2026-01-03,2026-01
336,4781,Online,e-Transfer,9.67,CAD,2026-03-10,Success,0,2026-03-10,2026-03
337,2369,Mobile,e-Transfer,12.2,CAD,2026-02-03,Success,0,2026-02-03,2026-02
338,12040,Online,Debit,145.61,CAD,2026-01-17,Success,0,2026-01-17,2026-01
339,6656,POS,Debit,49.05,CAD,2026-01-27,Success,0,2026-01-27,2026-01
340,8174,POS,Debit,30.98,CAD,2026-01-14,Success,0,2026-01-14,2026-01
341,4496,POS,e-Transfer,24.29,CAD,2026-03-02,Success,0,2026-03-02,2026-03
342,10894,Mobile,e-Transfer,27.47,CAD,2026-01-25,Success,0,2026-01-25,2026-01
343,13404,POS,e-Transfer,13.08,CAD,2026-01-03,Success,0,2026-01-03,2026-01
344,13122,POS,e-Transfer,13.48,CAD,2026-03-14,Success,0,2026-03-14,2026-03
345,10967,Mobile,e-Transfer,58.36,CAD,2026-02-21,Success,0,2026-02-21,2026-02
346,854,Online,e-Transfer,24.44,CAD,2026-03-23,Success,0,2026-03-23,2026-03
347,16959,Online,e-Transfer,3.18,CAD,2026-01-25,Success,0,2026-01-25,2026-01
348,17533,Mobile,Debit,29.76,CAD,2026-01-25,Success,0,2026-01-25,2026-01
349,9908,Online,Debit,34.06,CAD,2026-03-12,Success,0,2026-03-12,2026-03
350,4778,POS,e-Transfer,86.15,CAD,2026-01-09,Success,0,2026-01-09,2026-01
351,15339,Mobile,Debit,51.46,CAD,2026-02-24,Success,0,2026-02-24,2026-02
352,2492,POS,Debit,6.26,CAD,2026-03-29,Success,0,2026-03-29,2026-03
353,15329,Online,e-Transfer,9.38,CAD,2026-03-25,Success,0,2026-03-25,2026-03
354,14600,Mobile,e-Transfer,30.81,CAD,2026-03-12,Success,0,2026-03-12,2026-03
355,19509,Mobile,e-Transfer,17.95,CAD,2026-01-24,Success,0,2026-01-24,2026-01
356,3052,Online,e-Transfer,7.03,CAD,2026-03-06,Success,0,2026-03-06,2026-03
357,15980,Online,Debit,15.52,CAD,2026-03-02,Success,0,2026-03-02,2026-03
358,16389,POS,Debit,10.68,CAD,2026-03-07,Success,0,2026-03-07,2026-03
359,877,Online,e-Transfer,103.05,CAD,2026-01-14,Success,0,2026-01-14,2026-01
360,4143,POS,Debit,31.56,CAD,2026-01-17,Success,0,2026-01-17,2026-01
361,15203,Online,Debit,100.01,CAD,2026-03-09,Success,0,2026-03-09,2026-03
362,6967,Online,Debit,45.33,CAD,2026-03-28,Success,0,2026-03-28,2026-03
363,7080,Online,Debit,11.05,CAD,2026-02-17,Success,0,2026-02-17,2026-02
364,7988,POS,e-Transfer,49.97,CAD,2026-03-28,Success,0,2026-03-28,2026-03
365,6800,POS,e-Transfer,40.72,CAD,2026-02-13,Success,0,2026-02-13,2026-02
366,4466,POS,Debit,18.57,CAD,2026-03-30,Success,0,2026-03-30,2026-03
367,17020,POS,Debit,28.22,CAD,2026-02-14,Success,0,2026-02-14,2026-02
368,13418,POS,e-Transfer,41.91,CAD,2026-03-26,Success,0,2026-03-26,2026-03
369,18078,Mobile,e-Transfer,6.18,CAD,2026-02-01,Success,0,2026-02-01,2026-02
370,8312,Online,e-Transfer,8.72,CAD,2026-01-30,Success,0,2026-01-30,2026-01
371,17215,Mobile,Debit,8.16,CAD,2026-01-14,Success,0,2026-01-14,2026-01
372,14099,Online,e-Transfer,19.49,CAD,2026-02-09,Success,0,2026-02-09,2026-02
373,5178,POS,Debit,48.6,CAD,2026-01-18,Success,0,2026-01-18,2026-01
374,14263,POS,e-Transfer,25.61,CAD,2026-01-21,Success,0,2026-01-21,2026-01
375,8309,POS,Debit,22.33,CAD,2026-02-12,Success,0,2026-02-12,2026-02
376,5950,Mobile,Debit,65.21,CAD,2026-02-26,Success,0,2026-02-26,2026-02
377,19223,POS,Debit,6.01,CAD,2026-01-09,Success,0,2026-01-09,2026-01
378,1151,POS,Debit,38.07,CAD,2026-01-20,Success,0,2026-01-20,2026-01
379,1932,Mobile,Debit,12.91,CAD,2026-03-19,Success,0,2026-03-19,2026-03
380,9205,POS,Debit,32.39,CAD,2026-02-24,Success,0,2026-02-24,2026-02
381,18049,Online,Debit,17.67,CAD,2026-02-03,Success,0,2026-02-03,2026-02
382,1082,POS,e-Transfer,68.87,CAD,2026-03-11,Success,0,2026-03-11,2026-03
383,16897,Mobile,Debit,66.08,CAD,2026-01-27,Success,0,2026-01-27,2026-01
384,13408,Online,Debit,21.64,CAD,2026-01-20,Success,0,2026-01-20,2026-01
385,7806,Online,Debit,14.85,CAD,2026-03-22,Success,0,2026-03-22,2026-03
386,5238,Mobile,Debit,60.76,CAD,2026-03-09,Success,0,2026-03-09,2026-03
387,16944,Online,e-Transfer,22.45,CAD,2026-03-28,Success,0,2026-03-28,2026-03
388,12776,Mobile,e-Transfer,42.79,CAD,2026-03-17,Success,0,2026-03-17,2026-03
389,16245,Mobile,Debit,11.13,CAD,2026-01-24,Success,0,2026-01-24,2026-01
390,13185,POS,e-Transfer,9.26,CAD,2026-01-22,Success,0,2026-01-22,2026-01
391,3344,POS,e-Transfer,14.72,CAD,2026-01-13,Success,0,2026-01-13,2026-01
392,13501,Online,Debit,18.89,CAD,2026-03-09,Success,0,2026-03-09,2026-03
393,9663,Online,e-Transfer,5.36,CAD,2026-01-19,Success,0,2026-01-19,2026-01
394,16965,Mobile,Debit,8.43,CAD,2026-03-24,Success,0,2026-03-24,2026-03
395,15126,POS,Debit,26.22,CAD,2026-03-01,Success,0,2026-03-01,2026-03
396,8131,Online,Debit,8.9,CAD,2026-03-01,Success,0,2026-03-01,2026-03
397,19532,Online,Debit,12.02,CAD,2026-02-07,Success,0,2026-02-07,2026-02
398,1680,Online,e-Transfer,12.52,CAD,2026-03-18,Success,0,2026-03-18,2026-03
399,3507,POS,Debit,10.15,CAD,2026-01-03,Success,0,2026-01-03,2026-01
400,13285,POS,Debit,19.42,CAD,2026-01-05,Success,0,2026-01-05,2026-01
401,7254,POS,Debit,2.41,CAD,2026-03-11,Success,0,2026-03-11,2026-03
402,19129,Online,Debit,22.62,CAD,2026-01-15,Success,0,2026-01-15,2026-01
403,9436,Online,e-Transfer,12.61,CAD,2026-01-06,Success,0,2026-01-06,2026-01
404,11311,POS,e-Transfer,29.54,CAD,2026-02-20,Success,0,2026-02-20,2026-02
405,13297,Online,e-Transfer,15.99,CAD,2026-01-29,Success,0,2026-01-29,2026-01
406,18526,Mobile,e-Transfer,13.9,CAD,2026-01-29,Success,0,2026-01-29,2026-01
407,13246,POS,e-Transfer,25.18,CAD,2026-03-27,Success,0,2026-03-27,2026-03
408,11152,Online,Debit,16.08,CAD,2026-01-11,Success,0,2026-01-11,2026-01
409,10458,POS,e-Transfer,43.59,CAD,2026-02-05,Success,0,2026-02-05,2026-02
410,2480,Mobile,e-Transfer,7.84,CAD,2026-02-11,Success,0,2026-02-11,2026-02
411,4453,Mobile,e-Transfer,50.2,CAD,2026-02-02,Success,0,2026-02-02,2026-02
412,5882,POS,Debit,17.87,CAD,2026-02-17,Success,0,2026-02-17,2026-02
413,14070,Mobile,Debit,26.89,CAD,2026-02-02,Success,0,2026-02-02,2026-02
414,2850,POS,Debit,4.93,CAD,2026-01-21,Success,0,2026-01-21,2026-01
415,7391,Mobile,e-Transfer,18.38,CAD,2026-01-10,Success,0,2026-01-10,2026-01
416,11923,Online,e-Transfer,126.72,CAD,2026-02-03,Success,0,2026-02-03,2026-02
417,2490,Online,e-Transfer,39.13,CAD,2026-01-04,Success,0,2026-01-04,2026-01
418,9824,Mobile,Debit,11.27,CAD,2026-02-06,Success,0,2026-02-06,2026-02
419,9208,POS,Debit,16.7,CAD,2026-03-25,Success,0,2026-03-25,2026-03
420,9541,POS,Debit,13.67,CAD,2026-01-28,Success,0,2026-01-28,2026-01
421,16365,POS,Debit,27.33,CAD,2026-02-25,Success,0,2026-02-25,2026-02
422,4612,Online,Debit,34.65,CAD,2026-02-26,Success,0,2026-02-26,2026-02
423,19224,Mobile,Debit,50.95,CAD,2026-02-24,Success,0,2026-02-24,2026-02
424,5879,Mobile,Debit,18.92,CAD,2026-03-04,Success,0,2026-03-04,2026-03
425,16348,Online,e-Transfer,14.03,CAD,2026-02-03,Success,0,2026-02-03,2026-02
426,852,Mobile,Debit,4.53,CAD,2026-03-28,Success,0,2026-03-28,2026-03
427,18072,POS,Debit,62.65,CAD,2026-03-09,Success,0,2026-03-09,2026-03
428,6834,Online,Debit,26.86,CAD,2026-03-17,Success,0,2026-03-17,2026-03
429,11939,POS,Debit,15.96,CAD,2026-01-24,Success,0,2026-01-24,2026-01
430,2428,POS,Debit,18.19,CAD,2026-01-06,Success,0,2026-01-06,2026-01
431,4001,Online,e-Transfer,16.03,CAD,2026-01-30,Success,0,2026-01-30,2026-01
432,5053,POS,Debit,39.63,CAD,2026-02-14,Success,0,2026-02-14,2026-02
433,2739,Online,e-Transfer,8.58,CAD,2026-02-19,Success,0,2026-02-19,2026-02
434,5388,Mobile,e-Transfer,176.84,CAD,2026-01-25,Success,0,2026-01-25,2026-01
435,8003,Online,Debit,10.53,CAD,2026-03-21,Success,0,2026-03-21,2026-03
436,5537,POS,Debit,13.13,CAD,2026-02-01,Success,0,2026-02-01,2026-02
437,13480,Online,e-Transfer,20.87,CAD,2026-01-10,Success,0,2026-01-10,2026-01
438,3914,Mobile,e-Transfer,43.85,CAD,2026-01-11,Success,0,2026-01-11,2026-01
439,17451,Online,Debit,9.39,CAD,2026-01-26,Success,0,2026-01-26,2026-01
440,10637,Mobile,e-Transfer,26.88,CAD,2026-02-08,Success,0,2026-02-08,2026-02
441,5727,POS,e-Transfer,2.9,CAD,2026-01-10,Success,0,2026-01-10,2026-01
442,3374,Online,Debit,54.91,CAD,2026-03-17,Success,0,2026-03-17,2026-03
443,12162,POS,e-Transfer,6.21,CAD,2026-03-20,Success,0,2026-03-20,2026-03
444,2083,Online,e-Transfer,39.97,CAD,2026-02-11,Success,0,2026-02-11,2026-02
445,16282,Online,e-Transfer,70.12,CAD,2026-03-09,Success,0,2026-03-09,2026-03
446,15306,Online,Debit,8.69,CAD,2026-03-18,Success,0,2026-03-18,2026-03
447,9818,Online,Debit,26.94,CAD,2026-01-25,Success,0,2026-01-25,2026-01
448,11262,Online,e-Transfer,8.32,CAD,2026-03-19,Success,0,2026-03-19,2026-03
449,418,Mobile,e-Transfer,23.52,CAD,2026-03-09,Success,0,2026-03-09,2026-03
450,8809,POS,e-Transfer,38.85,CAD,2026-03-04,Success,0,2026-03-04,2026-03
451,3268,Online,e-Transfer,39.5,CAD,2026-01-25,Success,0,2026-01-25,2026-01
452,17210,POS,e-Transfer,26.62,CAD,2026-01-01,Success,0,2026-01-01,2026-01
453,5746,POS,Debit,11.7,CAD,2026-03-06,Success,0,2026-03-06,2026-03
454,11339,POS,e-Transfer,19.98,CAD,2026-02-23,Success,0,2026-02-23,2026-02
455,413,Online,e-Transfer,18.63,CAD,2026-01-16,Success,0,2026-01-16,2026-01
456,7544,Online,e-Transfer,31.9,CAD,2026-01-30,Success,0,2026-01-30,2026-01
457,7588,POS,Debit,13.21,CAD,2026-02-24,Success,0,2026-02-24,2026-02
458,729,Mobile,e-Transfer,32.51,CAD,2026-02-21,Success,0,2026-02-21,2026-02
459,11658,POS,Debit,32.16,CAD,2026-02-02,Success,0,2026-02-02,2026-02
460,5989,Mobile,e-Transfer,67.93,CAD,2026-03-18,Success,0,2026-03-18,2026-03
461,18889,POS,Debit,30.92,CAD,2026-03-21,Success,0,2026-03-21,2026-03
462,2968,Online,Debit,3.41,CAD,2026-01-28,Success,0,2026-01-28,2026-01
463,14528,Online,Debit,27.87,CAD,2026-03-30,Success,0,2026-03-30,2026-03
464,19171,Online,e-Transfer,21.99,CAD,2026-03-06,Success,0,2026-03-06,2026-03
465,16049,Online,Debit,15.74,CAD,2026-01-26,Success,0,2026-01-26,2026-01
466,17507,Mobile,Debit,83.0,CAD,2026-01-29,Success,0,2026-01-29,2026-01
467,17956,Online,Debit,9.32,CAD,2026-02-06,Success,0,2026-02-06,2026-02
468,5074,Mobile,e-Transfer,12.21,CAD,2026-02-26,Success,0,2026-02-26,2026-02
469,5105,POS,e-Transfer,24.67,CAD,2026-01-19,Success,0,2026-01-19,2026-01
470,2144,POS,e-Transfer,24.08,CAD,2026-01-29,Success,0,2026-01-29,2026-01
471,7358,Mobile,e-Transfer,18.13,CAD,2026-03-30,Success,0,2026-03-30,2026-03
472,12044,POS,e-Transfer,22.31,CAD,2026-03-29,Success,0,2026-03-29,2026-03
473,3441,POS,e-Transfer,82.21,CAD,2026-01-31,Success,0,2026-01-31,2026-01
474,5645,POS,e-Transfer,28.25,CAD,2026-02-08,Success,0,2026-02-08,2026-02
475,10519,Online,Debit,7.4,CAD,2026-01-29,Success,0,2026-01-29,2026-01
476,14553,Online,Debit,37.74,CAD,2026-03-15,Success,0,2026-03-15,2026-03
477,2915,POS,Debit,16.04,CAD,2026-03-07,Success,0,2026-03-07,2026-03
478,13585,POS,e-Transfer,56.57,CAD,2026-02-17,Success,0,2026-02-17,2026-02
479,12145,Online,Debit,13.24,CAD,2026-01-27,Success,0,2026-01-27,2026-01
480,14398,POS,Debit,20.87,CAD,2026-03-19,Success,0,2026-03-19,2026-03
481,8788,POS,Debit,20.51,CAD,2026-02-22,Success,0,2026-02-22,2026-02
482,14192,Online,Debit,21.44,CAD,2026-03-17,Success,0,2026-03-17,2026-03
483,729,POS,e-Transfer,14.59,CAD,2026-03-26,Success,0,2026-03-26,2026-03
484,17750,POS,Debit,40.27,CAD,2026-03-27,Success,0,2026-03-27,2026-03
485,699,Online,Debit,23.92,CAD,2026-03-25,Success,0,2026-03-25,2026-03
486,7187,Mobile,Debit,34.9,CAD,2026-02-19,Success,0,2026-02-19,2026-02
487,14513,POS,Debit,32.99,CAD,2026-01-30,Success,0,2026-01-30,2026-01
488,13924,POS,Debit,7.01,CAD,2026-01-31,Success,0,2026-01-31,2026-01
489,16780,Online,e-Transfer,38.29,CAD,2026-02-20,Success,0,2026-02-20,2026-02
490,7401,POS,Debit,33.62,CAD,2026-01-01,Success,0,2026-01-01,2026-01
491,4172,Online,Debit,60.27,CAD,2026-01-09,Success,0,2026-01-09,2026-01
492,4361,Mobile,e-Transfer,43.41,CAD,2026-03-22,Success,0,2026-03-22,2026-03
493,2503,POS,e-Transfer,37.74,CAD,2026-03-06,Success,0,2026-03-06,2026-03
494,17102,Online,e-Transfer,22.21,CAD,2026-03-12,Success,0,2026-03-12,2026-03
495,19167,Mobile,e-Transfer,4.75,CAD,2026-02-21,Success,0,2026-02-21,2026-02
496,5487,Mobile,Debit,26.18,CAD,2026-02-26,Success,0,2026-02-26,2026-02
497,8336,Online,e-Transfer,20.32,CAD,2026-03-25,Success,0,2026-03-25,2026-03
498,4492,POS,Debit,20.32,CAD,2026-03-22,Success,0,2026-03-22,2026-03
499,11131,Online,e-Transfer,16.98,CAD,2026-01-15,Success,0,2026-01-15,2026-01
500,7652,Online,Debit,47.88,CAD,2026-01-27,Success,0,2026-01-27,2026-01
501,1168,Mobile,e-Transfer,7.92,CAD,2026-01-01,Success,0,2026-01-01,2026-01
502,1063,Mobile,e-Transfer,6.77,CAD,2026-01-31,Success,0,2026-01-31,2026-01
503,18541,Online,Debit,15.25,CAD,2026-01-18,Success,0,2026-01-18,2026-01
504,11175,Online,e-Transfer,25.86,CAD,2026-02-26,Success,0,2026-02-26,2026-02
505,4730,Online,Debit,25.13,CAD,2026-02-18,Success,0,2026-02-18,2026-02
506,9349,POS,e-Transfer,31.33,CAD,2026-02-15,Success,0,2026-02-15,2026-02
507,5335,POS,Debit,23.39,CAD,2026-01-31,Success,0,2026-01-31,2026-01
508,8925,Online,e-Transfer,43.51,CAD,2026-01-19,Success,0,2026-01-19,2026-01
509,4331,POS,e-Transfer,25.75,CAD,2026-03-09,Success,0,2026-03-09,2026-03
510,6802,POS,Debit,39.16,CAD,2026-03-21,Success,0,2026-03-21,2026-03
511,4847,POS,e-Transfer,65.26,CAD,2026-02-24,Success,0,2026-02-24,2026-02
512,6732,Mobile,Debit,45.79,CAD,2026-02-18,Success,0,2026-02-18,2026-02
513,15369,Online,e-Transfer,9.31,CAD,2026-03-10,Success,0,2026-03-10,2026-03
514,17338,POS,e-Transfer,7.1,CAD,2026-03-30,Success,0,2026-03-30,2026-03
515,2540,Mobile,Debit,27.1,CAD,2026-02-17,Success,0,2026-02-17,2026-02
516,7057,Online,Debit,40.09,CAD,2026-02-09,Success,0,2026-02-09,2026-02
517,11517,POS,e-Transfer,43.97,CAD,2026-01-06,Success,0,2026-01-06,2026-01
518,11494,Online,Debit,6.61,CAD,2026-02-24,Success,0,2026-02-24,2026-02
519,1543,Online,Debit,23.45,CAD,2026-01-15,Success,0,2026-01-15,2026-01
520,13965,Online,Debit,34.51,CAD,2026-02-05,Success,0,2026-02-05,2026-02
521,17576,POS,e-Transfer,11.76,CAD,2026-03-04,Failed,0,2026-03-04,2026-03
522,6314,POS,Debit,31.9,CAD,2026-03-26,Success,0,2026-03-26,2026-03
523,19066,Online,e-Transfer,42.08,CAD,2026-03-21,Success,0,2026-03-21,2026-03
524,17925,POS,e-Transfer,82.16,CAD,2026-03-20,Success,0,2026-03-20,2026-03
525,13808,Online,Debit,25.46,CAD,2026-02-12,Success,0,2026-02-12,2026-02
526,9581,Mobile,Debit,57.28,CAD,2026-03-06,Success,0,2026-03-06,2026-03
527,17750,Mobile,Debit,11.55,CAD,2026-02-09,Success,0,2026-02-09,2026-02
528,8692,Mobile,Debit,10.11,CAD,2026-03-08,Failed,0,2026-03-08,2026-03
529,7495,POS,Debit,32.9,CAD,2026-03-14,Success,0,2026-03-14,2026-03
530,4313,Online,e-Transfer,13.7,CAD,2026-02-11,Success,0,2026-02-11,2026-02
531,1325,Online,Debit,17.02,CAD,2026-01-04,Success,0,2026-01-04,2026-01
532,3142,Mobile,Debit,44.67,CAD,2026-03-14,Success,0,2026-03-14,2026-03
533,19871,Online,Debit,17.17,CAD,2026-03-12,Success,0,2026-03-12,2026-03
534,1811,POS,Debit,12.44,CAD,2026-02-13,Success,0,2026-02-13,2026-02
535,6589,POS,e-Transfer,118.09,CAD,2026-03-05,Success,0,2026-03-05,2026-03
536,19308,Online,e-Transfer,10.72,CAD,2026-01-28,Success,0,2026-01-28,2026-01
537,5302,POS,e-Transfer,30.2,CAD,2026-03-29,Success,0,2026-03-29,2026-03
538,15486,POS,Debit,10.11,CAD,2026-02-25,Success,0,2026-02-25,2026-02
539,11715,Mobile,e-Transfer,19.47,CAD,2026-01-09,Success,0,2026-01-09,2026-01
540,4749,POS,Debit,8.25,CAD,2026-03-18,Success,0,2026-03-18,2026-03
541,9436,POS,Debit,59.27,CAD,2026-02-10,Success,0,2026-02-10,2026-02
542,3710,POS,Debit,14.9,CAD,2026-02-27,Success,0,2026-02-27,2026-02
543,13117,Online,e-Transfer,46.32,CAD,2026-03-08,Success,0,2026-03-08,2026-03
544,9577,Online,Debit,13.72,CAD,2026-01-01,Success,0,2026-01-01,2026-01
545,10151,POS,e-Transfer,36.41,CAD,2026-02-08,Success,0,2026-02-08,2026-02
546,19457,POS,Debit,54.26,CAD,2026-01-09,Success,0,2026-01-09,2026-01
547,6531,POS,Debit,10.1,CAD,2026-02-18,Success,0,2026-02-18,2026-02
548,10189,Mobile,Debit,18.34,CAD,2026-03-13,Success,0,2026-03-13,2026-03
549,14684,POS,e-Transfer,6.7,CAD,2026-02-12,Success,0,2026-02-12,2026-02
550,505,Mobile,Debit,23.52,CAD,2026-03-09,Success,0,2026-03-09,2026-03
551,1215,Mobile,Debit,7.67,CAD,2026-03-14,Success,0,2026-03-14,2026-03
552,1532,POS,Debit,17.51,CAD,2026-01-13,Success,0,2026-01-13,2026-01
553,824,Online,Debit,26.88,CAD,2026-03-17,Success,0,2026-03-17,2026-03
554,17313,Online,Debit,37.4,CAD,2026-01-01,Success,0,2026-01-01,2026-01
555,5030,Mobile,Debit,76.62,CAD,2026-03-03,Success,0,2026-03-03,2026-03
556,13429,Online,Debit,22.87,CAD,2026-02-07,Success,0,2026-02-07,2026-02
557,16518,Online,Debit,16.77,CAD,2026-01-28,Success,0,2026-01-28,2026-01
558,2106,Online,Debit,24.83,CAD,2026-02-12,Success,0,2026-02-12,2026-02
559,3628,POS,Debit,56.75,CAD,2026-01-17,Success,0,2026-01-17,2026-01
560,12973,POS,Debit,10.44,CAD,2026-01-23,Success,0,2026-01-23,2026-01
561,1853,Online,Debit,7.97,CAD,2026-02-02,Success,0,2026-02-02,2026-02
562,4911,POS,e-Transfer,14.07,CAD,2026-03-10,Success,0,2026-03-10,2026-03
563,11004,POS,e-Transfer,10.84,CAD,2026-01-18,Success,0,2026-01-18,2026-01
564,13844,Online,Debit,43.15,CAD,2026-01-09,Success,0,2026-01-09,2026-01
565,11705,Mobile,Debit,16.45,CAD,2026-02-16,Success,0,2026-02-16,2026-02
566,15762,Mobile,Debit,42.99,CAD,2026-02-12,Success,0,2026-02-12,2026-02
567,6191,Mobile,e-Transfer,16.74,CAD,2026-01-01,Success,0,2026-01-01,2026-01
568,17641,Online,Debit,30.09,CAD,2026-01-21,Success,0,2026-01-21,2026-01
569,19761,Mobile,e-Transfer,36.24,CAD,2026-03-27,Success,0,2026-03-27,2026-03
570,5646,Online,Debit,9.92,CAD,2026-02-13,Success,0,2026-02-13,2026-02
571,19871,Online,Debit,21.98,CAD,2026-02-22,Success,0,2026-02-22,2026-02
572,19969,POS,Debit,15.26,CAD,2026-01-08,Success,0,2026-01-08,2026-01
573,9589,Mobile,e-Transfer,23.9,CAD,2026-03-22,Success,0,2026-03-22,2026-03
574,11830,Online,Debit,23.08,CAD,2026-03-01,Success,0,2026-03-01,2026-03
575,8054,Online,Debit,34.49,CAD,2026-01-02,Success,0,2026-01-02,2026-01
576,3331,POS,Debit,19.63,CAD,2026-01-25,Success,0,2026-01-25,2026-01
577,19088,Online,Debit,13.76,CAD,2026-01-24,Success,0,2026-01-24,2026-01
578,8663,Mobile,Debit,55.04,CAD,2026-01-10,Success,0,2026-01-10,2026-01
579,7115,Mobile,Debit,9.92,CAD,2026-02-06,Success,0,2026-02-06,2026-02
580,13324,Mobile,e-Transfer,16.07,CAD,2026-02-25,Success,0,2026-02-25,2026-02
581,1354,POS,e-Transfer,14.27,CAD,2026-01-13,Success,0,2026-01-13,2026-01
582,10976,POS,Debit,36.73,CAD,2026-03-15,Success,0,2026-03-15,2026-03
583,11024,POS,Debit,23.15,CAD,2026-03-29,Success,0,2026-03-29,2026-03
584,668,POS,Debit,123.29,CAD,2026-03-04,Success,0,2026-03-04,2026-03
585,9338,POS,Debit,14.68,CAD,2026-02-01,Success,0,2026-02-01,2026-02
586,13660,Online,e-Transfer,64.54,CAD,2026-02-13,Success,0,2026-02-13,2026-02
587,3720,POS,Debit,24.82,CAD,2026-02-03,Success,0,2026-02-03,2026-02
588,19130,Mobile,e-Transfer,25.64,CAD,2026-03-01,Failed,0,2026-03-01,2026-03
589,7484,Mobile,Debit,6.64,CAD,2026-02-28,Success,0,2026-02-28,2026-02
590,540,POS,e-Transfer,58.95,CAD,2026-01-22,Success,0,2026-01-22,2026-01
591,4965,Online,Debit,35.21,CAD,2026-01-27,Success,0,2026-01-27,2026-01
592,4836,Online,Debit,19.42,CAD,2026-02-26,Success,0,2026-02-26,2026-02
593,6043,POS,Debit,15.95,CAD,2026-03-02,Success,0,2026-03-02,2026-03
594,14838,Mobile,Debit,27.74,CAD,2026-02-08,Success,0,2026-02-08,2026-02
595,7313,POS,Debit,19.93,CAD,2026-03-08,Success,0,2026-03-08,2026-03
596,5321,Online,Debit,22.01,CAD,2026-01-21,Success,0,2026-01-21,2026-01
597,13217,POS,Debit,4.88,CAD,2026-03-06,Success,0,2026-03-06,2026-03
598,2780,Mobile,Debit,10.99,CAD,2026-02-05,Success,0,2026-02-05,2026-02
599,17309,Online,Debit,17.52,CAD,2026-03-06,Success,0,2026-03-06,2026-03
600,1582,Mobile,e-Transfer,7.51,CAD,2026-02-26,Success,0,2026-02-26,2026-02
601,19709,POS,Debit,17.98,CAD,2026-01-15,Success,0,2026-01-15,2026-01
602,12678,POS,e-Transfer,36.41,CAD,2026-03-30,Success,0,2026-03-30,2026-03
603,5714,POS,Debit,46.64,CAD,2026-03-25,Success,0,2026-03-25,2026-03
604,16640,Mobile,Debit,12.45,CAD,2026-01-07,Success,0,2026-01-07,2026-01
605,4805,POS,Debit,28.46,CAD,2026-02-27,Success,0,2026-02-27,2026-02
606,18223,POS,Debit,36.73,CAD,2026-03-05,Success,0,2026-03-05,2026-03
607,10137,Online,e-Transfer,11.71,CAD,2026-03-29,Success,0,2026-03-29,2026-03
608,10,POS,e-Transfer,14.95,CAD,2026-02-07,Success,0,2026-02-07,2026-02
609,19256,Mobile,e-Transfer,33.96,CAD,2026-01-25,Success,0,2026-01-25,2026-01
